Province,Month,Volume,Output_Barley,Unemp_rate_urban,Output_Scane,Output_Wheat,GRP,HCE,FAI,REI,PCDI,PCCE_rural,PCCE_urban,Population_res_ye,Pop_all,Pop_rural,Pop_urban,Pop0to14,Pop15to64,Pop65Plus,CPI,CPI_f,PPI_farm,RPI,CPI_mon,F_visitors,Ov_visit_arriv,pcdi_n,pcdi_u,pcdi_r,pce_n,pce_u,pce_r,ppi_farm_c,ppi_rice,grp_a,grp_index,RegSurf_sqkm,pop_density,pop_density_gi,rgi_GDP,rgi_gpc,ny,christ,ld,cny,gweek,qmj,nd,bolym,cgp,qbf,sbf,srm,smf,festivedays,prcp_f,avg_temp_f,max_temp_f,min_temp_f,max_avg_temp_f,min_avg_temp_f,snwd_f,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,GDP_per_capita_nat,Population_15_45_nat,CPI_RealAvgBeerPrice_nat,Avg_temp_max_nat,year,GDP_per_capita_naty,Population_15_45_naty,CPI_RealAvgBeerPrice_naty,pmi_naty,temp_naty
Liaoning,01-06-2006,3.296789242,,0.707570176,0,3.1,9304.52,6926,5689.64,1142.19,,3066.9,7987.5,4271,42210000,1752,2519,0.125283577,-0.114169243,0.105911142,101.2,2.005180513,105.8,101.3,,0.136720567,1.61,,,,,,,103.8,101.9,3672.06,112.9,148064,285.08,2.003891166,89,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.985459923,70.21385663,89.53761444,53.35020926,78.90722481,1.899614452,0,0,0,0,0,0,1,0,0,0,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Liaoning,01-07-2006,3.352616815,,0.707570176,0,3.1,9304.52,6926,5689.64,1142.19,,3066.9,7987.5,4271,42210000,1752,2519,0.125283577,-0.114169243,0.105911142,101.2,2.005180513,105.8,101.3,,0.136720567,1.61,,,,,,,98.2,102.3,5840.99,113,148064,285.08,2.003891166,89,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.063764008,74.65990652,88.44473724,58.94568612,81.76712583,1.933484227,0,0,0,0,0,0,0,1,0,0,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Liaoning,01-08-2006,3.348982889,,0.707570176,0,3.1,9304.52,6926,5689.64,1142.19,,3066.9,7987.5,4271,42210000,1752,2519,0.125283577,-0.114169243,0.105911142,101.2,2.005180513,105.8,101.3,,0.136720567,1.61,,,,,,,98.2,102.3,5840.99,113,148064,285.08,2.003891166,89,90,0,0,0,0,0,0,0,0,0,1,0,0,0,16,4.456601599,76.19786501,89.30226349,59.77214283,83.92814369,1.938688831,0,0,0,0,0,0,0,0,1,0,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Liaoning,01-09-2006,3.311260706,,0.707570176,0,3.1,9304.52,6926,5689.64,1142.19,,3066.9,7987.5,4271,42210000,1752,2519,0.125283577,-0.114169243,0.105911142,101.2,2.005180513,105.8,101.3,,0.136720567,1.61,,,,,,,98.2,102.3,5840.99,113,148064,285.08,2.003891166,89,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376796527,66.01925792,84.89158803,46.24826239,76.94650275,1.868906541,0,0,0,0,0,0,0,0,0,1,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Liaoning,01-10-2006,3.23880687,,0.707570176,0,3.1,9304.52,6926,5689.64,1142.19,,3066.9,7987.5,4271,42210000,1752,2519,0.125283577,-0.114169243,0.105911142,101.2,2.005180513,105.8,101.3,,0.136720567,1.61,,,,,,,110.1,112.9,9257.05,113.8,148064,285.08,2.003891166,89,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.535595424,56.08637199,82.54973421,31.26333782,66.53925317,1.804878165,0,0,0,0,0,0,0,0,0,0,1,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Liaoning,01-11-2006,3.14955117,,0.707570176,0,3.1,9304.52,6926,5689.64,1142.19,,3066.9,7987.5,4271,42210000,1752,2519,0.125283577,-0.114169243,0.105911142,101.2,2.005180513,105.8,101.3,,0.136720567,1.61,,,,,,,110.1,112.9,9257.05,113.8,148064,285.08,2.003891166,89,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879591845,37.45746238,67.56317588,15.75229394,46.3134676,1.665042123,0,0,0,0,0,0,0,0,0,0,0,1,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Liaoning,01-12-2006,3.191679776,,0.707570176,0,3.1,9304.52,6926,5689.64,1142.19,,3066.9,7987.5,4271,42210000,1752,2519,0.125283577,-0.114169243,0.105911142,101.2,2.005180513,105.8,101.3,,0.136720567,1.61,,,,,,,110.1,112.9,9257.05,113.8,148064,285.08,2.003891166,89,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.120207523,24.24505665,46.8024386,1.123436083,33.2802837,1.52649305,0,0,0,0,0,0,0,0,0,0,0,0,16602.08082,681169.252,6.359720962,48.85821527,2006,0.164333181,0.006913136,-0.016678176,0.23770061,0.06492067
Liaoning,01-01-2007,3.173708887,,0.633468456,,5.27,11164.3,7934,7435.23,1497.58,,3368.2,9429.7,4298,42710000,1754,2544,0.126764504,-0.115264248,0.106340769,105.1,2.021602716,116.6,104.4,,0.23299611,2,,,,,,,110.3,101.2,2016.53,113.7,148064,288.46,2.009025742,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2556075,20.43545362,39.87173914,3.604496089,30.60455245,1.472817697,0,1,0,0,0,0,0,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Liaoning,01-02-2007,3.205364797,,0.633468456,,5.27,11164.3,7934,7435.23,1497.58,,3368.2,9429.7,4298,42710000,1754,2544,0.126764504,-0.115264248,0.106340769,105.1,2.021602716,116.6,104.4,,0.23299611,2,,,,,,,110.3,101.2,2016.53,113.7,148064,288.46,2.009025742,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0.3664426,32.24959357,52.50235866,0.542376548,42.18459789,1.617512512,0,0,1,0,0,0,0,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Liaoning,01-03-2007,3.174892113,,0.633468456,,5.27,11164.3,7934,7435.23,1497.58,,3368.2,9429.7,4298,42710000,1754,2544,0.126764504,-0.115264248,0.106340769,105.1,2.021602716,116.6,104.4,,0.23299611,2,,,,,,,110.3,101.2,2016.53,113.7,148064,288.46,2.009025742,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.941983079,35.4187625,58.11515065,5.425112353,43.8617005,1.650526991,0,0,0,1,0,0,0,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Liaoning,01-04-2007,3.269598882,,0.633468456,,5.27,11164.3,7934,7435.23,1497.58,,3368.2,9429.7,4298,42710000,1754,2544,0.126764504,-0.115264248,0.106340769,105.1,2.021602716,116.6,104.4,,0.23299611,2,,,,,,,124.4,102.6,4419.92,114.8,148064,288.46,2.009025742,100,100,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0.938971808,49.99041032,81.17245675,29.24317617,59.77371471,1.761369018,0,0,0,0,1,0,0,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Liaoning,01-05-2007,3.338980374,,0.633468456,,5.27,11164.3,7934,7435.23,1497.58,,3368.2,9429.7,4298,42710000,1754,2544,0.126764504,-0.115264248,0.106340769,105.1,2.021602716,116.6,104.4,,0.23299611,2,,,,,,,124.4,102.6,4419.92,114.8,148064,288.46,2.009025742,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.303342659,64.37033715,84.28122061,44.96867468,74.584841,1.852686015,0,0,0,0,0,1,0,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Liaoning,01-06-2007,3.417075365,,0.633468456,,5.27,11164.3,7934,7435.23,1497.58,,3368.2,9429.7,4298,42710000,1754,2544,0.126764504,-0.115264248,0.106340769,105.1,2.021602716,116.6,104.4,,0.23299611,2,,,,,,,124.4,102.6,4419.92,114.8,148064,288.46,2.009025742,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467772107,73.53968893,91.67872974,55.67206674,82.58449373,1.911093662,0,0,0,0,0,0,1,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Liaoning,01-07-2007,3.408900457,,0.633468456,,5.27,11164.3,7934,7435.23,1497.58,,3368.2,9429.7,4298,42710000,1754,2544,0.126764504,-0.115264248,0.106340769,105.1,2.021602716,116.6,104.4,,0.23299611,2,,,,,,,132.3,103.2,7029.03,115.1,148064,288.46,2.009025742,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.482567654,74.90931972,92.49552867,58.55664077,82.45618547,1.930899401,0,0,0,0,0,0,0,1,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Liaoning,01-08-2007,3.400995059,,0.633468456,,5.27,11164.3,7934,7435.23,1497.58,,3368.2,9429.7,4298,42710000,1754,2544,0.126764504,-0.115264248,0.106340769,105.1,2.021602716,116.6,104.4,,0.23299611,2,,,,,,,132.3,103.2,7029.03,115.1,148064,288.46,2.009025742,100,100,0,0,0,0,0,0,0,0,0,1,0,0,0,16,7.104819033,75.4903551,89.19860796,62.08665398,82.92064018,1.936163326,0,0,0,0,0,0,0,0,1,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Liaoning,01-09-2007,3.346311375,,0.633468456,,5.27,11164.3,7934,7435.23,1497.58,,3368.2,9429.7,4298,42710000,1754,2544,0.126764504,-0.115264248,0.106340769,105.1,2.021602716,116.6,104.4,,0.23299611,2,,,,,,,132.3,103.2,7029.03,115.1,148064,288.46,2.009025742,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.111084417,67.77253468,86.8762007,47.00573211,77.74300109,1.884619769,0,0,0,0,0,0,0,0,0,1,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Liaoning,01-10-2007,3.306894852,,0.633468456,,5.27,11164.3,7934,7435.23,1497.58,,3368.2,9429.7,4298,42710000,1754,2544,0.126764504,-0.115264248,0.106340769,105.1,2.021602716,116.6,104.4,,0.23299611,2,,,,,,,122.9,99.9,11021.73,114.5,148064,288.46,2.009025742,100,100,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.550548332,51.63082079,76.75788994,25.55067332,61.76693116,1.777420039,0,0,0,0,0,0,0,0,0,0,1,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Liaoning,01-11-2007,3.172897663,,0.633468456,,5.27,11164.3,7934,7435.23,1497.58,,3368.2,9429.7,4298,42710000,1754,2544,0.126764504,-0.115264248,0.106340769,105.1,2.021602716,116.6,104.4,,0.23299611,2,,,,,,,122.9,99.9,11021.73,114.5,148064,288.46,2.009025742,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576434156,36.01165434,60.75016084,9.627926975,44.7990795,1.651200068,0,0,0,0,0,0,0,0,0,0,0,1,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Liaoning,01-12-2007,3.192877211,,0.633468456,,5.27,11164.3,7934,7435.23,1497.58,,3368.2,9429.7,4298,42710000,1754,2544,0.126764504,-0.115264248,0.106340769,105.1,2.021602716,116.6,104.4,,0.23299611,2,,,,,,,122.9,99.9,11021.73,114.5,148064,288.46,2.009025742,100,100,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.325377636,24.27195473,42.45955778,7.08595931,33.20423484,1.527627914,0,0,0,0,0,0,0,0,0,0,0,0,20337.08556,683676.964,6.395917423,49.93130202,2007,0.224972085,0.004742782,0.005691517,1.717261273,-0.004353054
Liaoning,01-01-2008,3.242555085,,0.591064607,,4.93,13668.58,9690,10019.07,2060.8,,3814,11231.5,4315,42980000,1724,2591,0.121293731,-0.116132138,0.113342567,104.6,2.019531685,109.8,105.3,,0.315970345,2.42,,,,,,,124.7,90.8,2488.92,113.4,148064,290.28,2.011570444,113.5,112.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.042421475,14.94616693,40.42999413,-4.775166824,24.69031759,1.391996354,0,1,0,0,0,0,0,0,0,0,0,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Liaoning,01-02-2008,3.150569685,,0.591064607,,4.93,13668.58,9690,10019.07,2060.8,,3814,11231.5,4315,42980000,1724,2591,0.121293731,-0.116132138,0.113342567,104.6,2.019531685,109.8,105.3,,0.315970345,2.42,,,,,,,124.7,90.8,2488.92,113.4,148064,290.28,2.011570444,113.5,112.8,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0.042064854,22.10358833,53.47477724,3.234400504,33.44525664,1.460058313,0,0,1,0,0,0,0,0,0,0,0,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Liaoning,01-03-2008,3.212683227,,0.591064607,,4.93,13668.58,9690,10019.07,2060.8,,3814,11231.5,4315,42980000,1724,2591,0.121293731,-0.116132138,0.113342567,104.6,2.019531685,109.8,105.3,,0.315970345,2.42,,,,,,,124.7,90.8,2488.92,113.4,148064,290.28,2.011570444,113.5,112.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020992843,40.28563955,60.63289664,19.81815993,50.07506593,1.687774928,0,0,0,1,0,0,0,0,0,0,0,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Liaoning,01-04-2008,3.295249711,,0.591064607,,4.93,13668.58,9690,10019.07,2060.8,,3814,11231.5,4315,42980000,1724,2591,0.121293731,-0.116132138,0.113342567,104.6,2.019531685,109.8,105.3,,0.315970345,2.42,,,,,,,121.1,97.7,5578.05,114.2,148064,290.28,2.011570444,113.5,112.8,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1.897257721,53.69704034,78.99309345,32.96390123,64.27748701,1.781955613,0,0,0,0,1,0,0,0,0,0,0,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Liaoning,01-05-2008,3.330988547,,0.591064607,,4.93,13668.58,9690,10019.07,2060.8,,3814,11231.5,4315,42980000,1724,2591,0.121293731,-0.116132138,0.113342567,104.6,2.019531685,109.8,105.3,,0.315970345,2.42,,,,,,,121.1,97.7,5578.05,114.2,148064,290.28,2.011570444,113.5,112.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.08293918,60.92859532,79.55794222,43.86979347,69.85942384,1.840873642,0,0,0,0,0,1,0,0,0,0,0,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Liaoning,01-06-2008,3.346783004,,0.591064607,,4.93,13668.58,9690,10019.07,2060.8,,3814,11231.5,4315,42980000,1724,2591,0.121293731,-0.116132138,0.113342567,104.6,2.019531685,109.8,105.3,,0.315970345,2.42,,,,,,,121.1,97.7,5578.05,114.2,148064,290.28,2.011570444,113.5,112.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.707875612,68.43079866,87.45588135,53.16876985,76.60263908,1.893940222,0,0,0,0,0,0,1,0,0,0,0,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Liaoning,01-07-2008,3.417213037,,0.591064607,,4.93,13668.58,9690,10019.07,2060.8,,3814,11231.5,4315,42980000,1724,2591,0.121293731,-0.116132138,0.113342567,104.6,2.019531685,109.8,105.3,,0.315970345,2.42,,,,,,,109.9,106.4,8814.68,113.8,148064,290.28,2.011570444,113.5,112.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.091613776,75.42510074,90.10093776,64.45131234,82.52402626,1.937039943,0,0,0,0,0,0,0,1,0,0,0,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Liaoning,01-08-2008,3.409316769,,0.591064607,,4.93,13668.58,9690,10019.07,2060.8,,3814,11231.5,4315,42980000,1724,2591,0.121293731,-0.116132138,0.113342567,104.6,2.019531685,109.8,105.3,,0.315970345,2.42,,,,,,,109.9,106.4,8814.68,113.8,148064,290.28,2.011570444,113.5,112.8,0,0,0,0,0,0,0,1,0,1,0,0,0,33,4.913784483,74.41849506,89.53880844,59.83185649,82.31220996,1.928245738,0,0,0,0,0,0,0,0,1,0,0,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Liaoning,01-09-2008,3.372293275,,0.591064607,,4.93,13668.58,9690,10019.07,2060.8,,3814,11231.5,4315,42980000,1724,2591,0.121293731,-0.116132138,0.113342567,104.6,2.019531685,109.8,105.3,,0.315970345,2.42,,,,,,,109.9,106.4,8814.68,113.8,148064,290.28,2.011570444,113.5,112.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.766908273,66.58071454,84.69564252,43.10507353,76.43031508,1.87632317,0,0,0,0,0,0,0,0,0,1,0,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Liaoning,01-10-2008,3.282326056,,0.591064607,,4.93,13668.58,9690,10019.07,2060.8,,3814,11231.5,4315,42980000,1724,2591,0.121293731,-0.116132138,0.113342567,104.6,2.019531685,109.8,105.3,,0.315970345,2.42,,,,,,,98.4,103.3,13461.57,113.1,148064,290.28,2.011570444,113.5,112.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.863765113,55.21636596,76.32945871,29.21677262,64.92219672,1.800579866,0,0,0,0,0,0,0,0,0,0,1,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Liaoning,01-11-2008,3.227259978,,0.591064607,,4.93,13668.58,9690,10019.07,2060.8,,3814,11231.5,4315,42980000,1724,2591,0.121293731,-0.116132138,0.113342567,104.6,2.019531685,109.8,105.3,,0.315970345,2.42,,,,,,,98.4,103.3,13461.57,113.1,148064,290.28,2.011570444,113.5,112.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270283493,37.81155001,66.30094161,14.94181179,47.57759928,1.66318296,0,0,0,0,0,0,0,0,0,0,0,1,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Liaoning,01-12-2008,3.240197794,,0.591064607,,4.93,13668.58,9690,10019.07,2060.8,,3814,11231.5,4315,42980000,1724,2591,0.121293731,-0.116132138,0.113342567,104.6,2.019531685,109.8,105.3,,0.315970345,2.42,,,,,,,98.4,103.3,13461.57,113.1,148064,290.28,2.011570444,113.5,112.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.563341549,24.45728811,52.26838572,-0.593709534,33.81225913,1.525166624,0,0,0,0,0,0,0,0,0,0,0,0,23912.01483,684129.261,6.797406068,44.03188331,2008,0.175783755,0.001999415,0.062772644,-0.1,-0.066149297
Liaoning,01-01-2009,3.328270614,,0.591064607,,4.5,15212.49,10906,12292.49,2640.56,,4254,12324.6,4341,43150000,1721,2620,0.110411408,-0.110924016,0.114991283,100,2,102.9,99.8,,0.399673721,2.93,,,,,,,93.8,109.2,2642.23,109.6,148064,291.43,2.013258665,126.5,125.2,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0.285299302,18.24693137,42.36021636,-3.617450635,28.23003558,1.424151781,0,1,0,0,0,0,0,0,0,0,0,0,25962.56178,682043.955,6.806091394,48.90738457,2009,0.085753834,-0.001389544,0.001277741,-4.55,0.066017271
Liaoning,01-02-2009,3.019025204,,0.591064607,,4.5,15212.49,10906,12292.49,2640.56,,4254,12324.6,4341,43150000,1721,2620,0.110411408,-0.110924016,0.114991283,100,2,102.9,99.8,,0.399673721,2.93,,,,,,,93.8,109.2,2642.23,109.6,148064,291.43,2.013258665,126.5,125.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.077168349,24.07736592,49.65950463,-0.753791611,34.7291315,1.499898846,0,0,1,0,0,0,0,0,0,0,0,0,25962.56178,682043.955,6.806091394,48.90738457,2009,0.085753834,-0.001389544,0.001277741,-4.55,0.066017271
Liaoning,01-03-2009,3.204625159,,0.591064607,,4.5,15212.49,10906,12292.49,2640.56,,4254,12324.6,4341,43150000,1721,2620,0.110411408,-0.110924016,0.114991283,100,2,102.9,99.8,,0.399673721,2.93,,,,,,,93.8,109.2,2642.23,109.6,148064,291.43,2.013258665,126.5,125.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439180087,35.33254373,64.58381642,8.949287683,44.23169886,1.647169636,0,0,0,1,0,0,0,0,0,0,0,0,25962.56178,682043.955,6.806091394,48.90738457,2009,0.085753834,-0.001389544,0.001277741,-4.55,0.066017271
Liaoning,01-04-2009,3.328127504,,0.591064607,,4.5,15212.49,10906,12292.49,2640.56,,4254,12324.6,4341,43150000,1721,2620,0.110411408,-0.110924016,0.114991283,100,2,102.9,99.8,,0.399673721,2.93,,,,,,,95.9,116.5,5920.62,111.5,148064,291.43,2.013258665,126.5,125.2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4.240051484,52.48748605,79.00745378,26.60711942,63.19228435,1.775679273,0,0,0,0,1,0,0,0,0,0,0,0,25962.56178,682043.955,6.806091394,48.90738457,2009,0.085753834,-0.001389544,0.001277741,-4.55,0.066017271
Liaoning,01-05-2009,3.400082939,,0.591064607,,4.5,15212.49,10906,12292.49,2640.56,,4254,12324.6,4341,43150000,1721,2620,0.110411408,-0.110924016,0.114991283,100,2,102.9,99.8,,0.399673721,2.93,,,,,,,95.9,116.5,5920.62,111.5,148064,291.43,2.013258665,126.5,125.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.512075896,65.94688481,86.40200725,44.42564258,76.70387646,1.86127033,0,0,0,0,0,1,0,0,0,0,0,0,25962.56178,682043.955,6.806091394,48.90738457,2009,0.085753834,-0.001389544,0.001277741,-4.55,0.066017271
Liaoning,01-06-2009,3.340911362,,0.591064607,,4.5,15212.49,10906,12292.49,2640.56,,4254,12324.6,4341,43150000,1721,2620,0.110411408,-0.110924016,0.114991283,100,2,102.9,99.8,,0.399673721,2.93,,,,,,,95.9,116.5,5920.62,111.5,148064,291.43,2.013258665,126.5,125.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.356091095,70.24449688,90.72059718,53.42459602,78.9679409,1.90074909,0,0,0,0,0,0,1,0,0,0,0,0,25962.56178,682043.955,6.806091394,48.90738457,2009,0.085753834,-0.001389544,0.001277741,-4.55,0.066017271
Liaoning,01-07-2009,3.436526385,,0.591064607,,4.5,15212.49,10906,12292.49,2640.56,,4254,12324.6,4341,43150000,1721,2620,0.110411408,-0.110924016,0.114991283,100,2,102.9,99.8,,0.399673721,2.93,,,,,,,103.5,111.5,9472.96,112.7,148064,291.43,2.013258665,126.5,125.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.949902527,74.01170002,87.51194467,62.59977309,81.63858698,1.92779385,0,0,0,0,0,0,0,1,0,0,0,0,25962.56178,682043.955,6.806091394,48.90738457,2009,0.085753834,-0.001389544,0.001277741,-4.55,0.066017271
Liaoning,01-08-2009,3.493566379,,0.591064607,,4.5,15212.49,10906,12292.49,2640.56,,4254,12324.6,4341,43150000,1721,2620,0.110411408,-0.110924016,0.114991283,100,2,102.9,99.8,,0.399673721,2.93,,,,,,,103.5,111.5,9472.96,112.7,148064,291.43,2.013258665,126.5,125.2,0,0,0,0,0,0,0,0,0,1,0,0,0,16,3.134231484,75.33617008,93.68352274,49.25544339,84.4695537,1.925776271,0,0,0,0,0,0,0,0,1,0,0,0,25962.56178,682043.955,6.806091394,48.90738457,2009,0.085753834,-0.001389544,0.001277741,-4.55,0.066017271
Liaoning,01-09-2009,3.380564631,,0.591064607,,4.5,15212.49,10906,12292.49,2640.56,,4254,12324.6,4341,43150000,1721,2620,0.110411408,-0.110924016,0.114991283,100,2,102.9,99.8,,0.399673721,2.93,,,,,,,103.5,111.5,9472.96,112.7,148064,291.43,2.013258665,126.5,125.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.505937679,65.12959291,83.07346721,47.58324964,75.46561848,1.866469312,0,0,0,0,0,0,0,0,0,1,0,0,25962.56178,682043.955,6.806091394,48.90738457,2009,0.085753834,-0.001389544,0.001277741,-4.55,0.066017271
Liaoning,01-10-2009,3.252173279,,0.591064607,,4.5,15212.49,10906,12292.49,2640.56,,4254,12324.6,4341,43150000,1721,2620,0.110411408,-0.110924016,0.114991283,100,2,102.9,99.8,,0.399673721,2.93,,,,,,,109.4,114.8,15065.57,113.1,148064,291.43,2.013258665,126.5,125.2,0,0,0,0,0,0,1,0,0,0,0,1,0,9,2.394059915,53.57806736,73.34604004,28.83321581,64.15888786,1.787496439,0,0,0,0,0,0,0,0,0,0,1,0,25962.56178,682043.955,6.806091394,48.90738457,2009,0.085753834,-0.001389544,0.001277741,-4.55,0.066017271
Liaoning,01-11-2009,3.170573783,,0.591064607,,4.5,15212.49,10906,12292.49,2640.56,,4254,12324.6,4341,43150000,1721,2620,0.110411408,-0.110924016,0.114991283,100,2,102.9,99.8,,0.399673721,2.93,,,,,,,109.4,114.8,15065.57,113.1,148064,291.43,2.013258665,126.5,125.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570566464,29.97501866,64.67144041,5.401664464,38.55415752,1.602922133,0,0,0,0,0,0,0,0,0,0,0,1,25962.56178,682043.955,6.806091394,48.90738457,2009,0.085753834,-0.001389544,0.001277741,-4.55,0.066017271
Liaoning,01-12-2009,3.185498038,,0.591064607,,4.5,15212.49,10906,12292.49,2640.56,,4254,12324.6,4341,43150000,1721,2620,0.110411408,-0.110924016,0.114991283,100,2,102.9,99.8,,0.399673721,2.93,,,,,,,109.4,114.8,15065.57,113.1,148064,291.43,2.013258665,126.5,125.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.511191107,18.19275167,44.09274931,-11.31232193,27.33440493,1.430622989,0,0,0,0,0,0,0,0,0,0,0,0,25962.56178,682043.955,6.806091394,48.90738457,2009,0.085753834,-0.001389544,0.001277741,-4.55,0.066017271
Liaoning,01-01-2010,3.303908938,,0.556302501,,3.7,18457.27,13016,16043.03,3465.76,,4489.5,13280,4375,43410000,1658,2717,0.112005982,-0.109782715,0.111358434,103,2.012837225,110.6,103.2,,0.487138375,3.62,,,,,,,110.9,114.9,3554.91,115.3,148064,293.18,2.016197354,143.6,141.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.314699434,13.96764166,40.95058746,-11.00601878,23.14235562,1.360016857,0,1,0,0,0,0,0,0,0,0,0,0,30567.5018,677312.227,6.863791649,49.62675716,2010,0.177368476,-0.005089895,0.008477737,4.582209431,0.009670966
