SKU,FISCAL_MONTH,WEEK_START_DATE,SHIPPED_QTY,ORDER_QTY,CONFIRMED_ORDER_QTY
SKU1189,201609,9/19/2016,417420,0,0
SKU1189,201609,9/26/2016,566820,0,0
SKU1189,201610,10/3/2016,392760,0,0
SKU1189,201610,10/10/2016,434790,0,0
SKU1189,201610,10/17/2016,347400,0,0
SKU1189,201610,10/24/2016,383580,0,0
SKU1189,201611,10/31/2016,320130,0,0
SKU1189,201611,11/7/2016,442350,0,0
SKU1189,201611,11/14/2016,254340,0,0
SKU1189,201611,11/21/2016,473220,0,0
SKU1189,201612,11/28/2016,456300,0,0
SKU1189,201612,12/5/2016,363240,0,0
SKU1189,201612,12/12/2016,848880,0,0
SKU1189,201612,12/19/2016,607050,0,0
SKU1189,201612,12/26/2016,795420,91800,45900
SKU1189,201701,1/2/2017,324900,450360,397530
SKU1189,201701,1/9/2017,437400,430200,420480
SKU1189,201701,1/16/2017,459450,518040,467190
SKU1189,201701,1/23/2017,235440,338760,336690
SKU1189,201702,1/30/2017,440010,529740,483210
SKU1189,201702,2/6/2017,279990,317700,267120
SKU1189,201702,2/13/2017,275580,443700,442080
SKU1189,201702,2/20/2017,462960,435330,430380
SKU1189,201703,2/27/2017,366840,463410,458010
SKU1189,201703,3/6/2017,390600,375480,370350
SKU1189,201703,3/13/2017,336330,356040,354240
SKU1189,201703,3/20/2017,414180,574380,526680
SKU1189,201703,3/27/2017,445860,707940,665640
SKU1189,201704,4/3/2017,595530,473040,468720
SKU1189,201704,4/10/2017,410580,269910,265590
SKU1189,201704,4/17/2017,358650,485550,484650
SKU1189,201704,4/24/2017,376020,439830,435420
SKU1189,201705,5/1/2017,378540,493200,492840
SKU1189,201705,5/8/2017,511470,428580,422010
SKU1189,201705,5/15/2017,432360,489510,487080
SKU1189,201705,5/22/2017,358740,502110,492660
SKU1189,201706,5/29/2017,433890,435600,429210
SKU1189,201706,6/5/2017,540090,480240,476910
SKU1189,201706,6/12/2017,422100,638460,629100
SKU1189,201706,6/19/2017,506340,585450,538290
SKU1189,201706,6/26/2017,428490,757170,699480
SKU1189,201707,7/3/2017,484650,373320,321300
SKU1189,201707,7/10/2017,364590,455940,451440
SKU1189,201707,7/17/2017,499140,524070,518670
SKU1189,201707,7/24/2017,461520,511380,505260
SKU1189,201708,7/31/2017,546120,578430,575370
SKU1189,201708,8/7/2017,512730,522990,487080
SKU1189,201708,8/14/2017,418410,544590,543330
SKU1189,201708,8/21/2017,395640,465660,463320
SKU1189,201709,8/28/2017,574110,803250,801900
SKU1189,201709,9/4/2017,567090,389520,377100
SKU1189,201709,9/11/2017,334620,351270,348840
SKU1189,201709,9/18/2017,309150,431730,429480
SKU1189,201709,9/25/2017,385020,521820,480600
SKU1189,201710,10/2/2017,462780,456480,415530
SKU1189,201710,10/9/2017,364320,349290,348390
SKU1189,201710,10/16/2017,292140,368010,325890
SKU1189,201710,10/23/2017,297000,396180,354690
SKU1189,201711,10/30/2017,427950,562140,519660
SKU1189,201711,11/6/2017,366120,429030,386280
SKU1189,201711,11/13/2017,464580,733410,659250
SKU1189,201711,11/20/2017,370620,316800,315810
SKU1189,201712,11/27/2017,539100,796500,744570
SKU1189,201712,12/4/2017,511470,377640,376380
SKU1189,201712,12/11/2017,375120,604800,603630
SKU1189,201712,12/18/2017,498510,491940,489870
SKU1189,201712,12/25/2017,389700,465930,408510
SKU1189,201801,1/1/2018,360450,453600,401940
SKU1189,201801,1/8/2018,647100,753210,701010
SKU1189,201801,1/15/2018,534150,560160,495180
SKU1189,201801,1/22/2018,429210,689130,634770
SKU1189,201802,1/29/2018,602010,683100,569250
SKU1189,201802,2/5/2018,442080,341100,340830
SKU1189,201802,2/12/2018,347310,412920,412110
SKU1189,201802,2/19/2018,402480,456030,455040
SKU1189,201803,2/26/2018,401130,547830,546390
SKU1189,201803,3/5/2018,575370,518670,515610
SKU1189,201803,3/12/2018,389970,464130,420750
SKU1189,201803,3/19/2018,397530,484380,483570
SKU1189,201803,3/26/2018,411750,509310,508230
SKU1189,201804,4/2/2018,608760,640530,595080
SKU1189,201804,4/9/2018,364140,284040,282420
SKU1189,201804,4/16/2018,317520,391050,390150
SKU1189,201804,4/23/2018,325710,456300,455040
SKU1189,201805,4/30/2018,442170,551700,551340
SKU1189,201805,5/7/2018,426870,543960,543780
SKU1189,201805,5/14/2018,443790,402750,399510
SKU1189,201805,5/21/2018,562320,694350,675450
SKU1189,201806,5/28/2018,435240,441090,440100
SKU1189,201806,6/4/2018,366930,554850,554310
SKU1189,201806,6/11/2018,656550,553680,552420
SKU1189,201806,6/18/2018,526140,577710,574830
SKU1189,201806,6/25/2018,370350,489600,487350
SKU1189,201807,7/2/2018,538200,467820,466560
SKU1189,201807,7/9/2018,411750,525510,524700
SKU1189,201807,7/16/2018,535500,486630,482580
SKU1189,201807,7/23/2018,435150,564930,564390
SKU1189,201808,7/30/2018,675810,626040,625410
SKU1189,201808,8/6/2018,474030,468900,468270
SKU1189,201808,8/13/2018,428490,523170,522900
SKU1189,201808,8/20/2018,515610,540630,540360
SKU1189,201809,8/27/2018,505170,645570,645030
SKU1189,201809,9/3/2018,416880,313830,312660
SKU1189,201809,9/10/2018,388080,428760,427770
SKU1189,201809,9/17/2018,249030,352350,352170
SKU1189,201809,9/24/2018,459270,488970,488160
SKU1189,201810,10/1/2018,410670,387900,387630
SKU1189,201810,10/8/2018,385740,409500,408150
SKU1189,201810,10/15/2018,299790,387810,387270
SKU1189,201810,10/22/2018,360810,337500,337320
SKU1189,201811,10/29/2018,372960,421740,420930
SKU1189,201811,11/5/2018,332100,428400,427770
SKU1189,201811,11/12/2018,515160,624150,623610
SKU1189,201811,11/19/2018,291870,239310,238230
SKU1189,201812,11/26/2018,599220,586620,582840
SKU1189,201812,12/3/2018,475740,765630,761940
SKU1189,201812,12/10/2018,709200,519660,515970
SKU1189,201812,12/17/2018,399150,656190,653040
SKU1189,201812,12/24/2018,400410,151740,151470
SKU1189,201901,12/31/2018,332550,674910,538380
SKU1189,201901,1/7/2019,583200,640080,597960
SKU1189,201901,1/14/2019,469800,508680,506070
SKU1189,201901,1/21/2019,432540,508770,499410
SKU1189,201902,1/28/2019,383760,418140,417150
SKU1189,201902,2/4/2019,494190,590490,588780
SKU1189,201902,2/11/2019,453420,431010,430110
SKU1189,201902,2/18/2019,406350,355500,354510
SKU1189,201903,2/25/2019,303030,433440,431730
SKU1189,201903,3/4/2019,489060,451890,451440
SKU1189,201903,3/11/2019,481590,460980,459810
SKU1189,201903,3/18/2019,388170,495360,494910
SKU1189,201903,3/25/2019,413100,430920,430920
SKU1189,201904,4/1/2019,437400,563400,562860
SKU1189,201904,4/8/2019,566370,478620,425520
SKU1189,201904,4/15/2019,436770,494460,493470
SKU1189,201904,4/22/2019,333720,406800,361080
SKU1189,201905,4/29/2019,377460,398610,397980
SKU1189,201905,5/6/2019,385290,669060,624690
SKU1189,201905,5/13/2019,579150,508410,464400
SKU1189,201905,5/20/2019,349200,455940,410670
SKU1189,201906,5/27/2019,288630,383130,382230
SKU1189,201906,6/3/2019,580860,548100,494010
SKU1189,201906,6/10/2019,383580,587610,535500
SKU1189,201906,6/17/2019,523890,526320,518940
SKU1189,201906,6/24/2019,458550,628650,627120
SKU1189,201907,7/1/2019,423450,302310,301140
SKU1189,201907,7/8/2019,345150,543420,531900
SKU1189,201907,7/15/2019,505620,386820,385650
SKU1189,201907,7/22/2019,442620,445500,445410
SKU1189,201908,7/29/2019,477810,641430,640620
SKU1189,201908,8/5/2019,488790,397980,396990
SKU1189,201908,8/12/2019,375480,405540,404550
SKU1189,201908,8/19/2019,509130,610200,609480
SKU1190,201501,1/5/2015,374400,0,0
SKU1190,201501,1/12/2015,302220,0,0
SKU1190,201501,1/19/2015,377820,0,0
SKU1190,201502,1/26/2015,376380,0,0
SKU1190,201502,2/2/2015,394920,0,0
SKU1190,201502,2/9/2015,275310,0,0
SKU1190,201502,2/16/2015,330930,0,0
SKU1190,201503,2/23/2015,299430,0,0
SKU1190,201503,3/2/2015,306810,0,0
SKU1190,201503,3/9/2015,375840,0,0
SKU1190,201503,3/16/2015,303030,0,0
SKU1190,201503,3/23/2015,282960,0,0
SKU1190,201504,3/30/2015,472410,0,0
SKU1190,201504,4/6/2015,295830,0,0
SKU1190,201504,4/13/2015,303840,0,0
SKU1190,201504,4/20/2015,304380,0,0
SKU1190,201505,4/27/2015,307080,0,0
SKU1190,201505,5/4/2015,369990,0,0
SKU1190,201505,5/11/2015,351360,0,0
SKU1190,201505,5/18/2015,360000,0,0
SKU1190,201506,5/25/2015,286380,0,0
SKU1190,201506,6/1/2015,451440,0,0
SKU1190,201506,6/8/2015,447750,0,0
SKU1190,201506,6/15/2015,378630,0,0
SKU1190,201506,6/22/2015,366480,0,0
SKU1190,201507,6/29/2015,384750,0,0
SKU1190,201507,7/6/2015,487260,0,0
SKU1190,201507,7/13/2015,425610,0,0
SKU1190,201507,7/20/2015,387810,0,0
SKU1190,201508,7/27/2015,301500,0,0
SKU1190,201508,8/3/2015,398160,0,0
SKU1190,201508,8/10/2015,356760,0,0
SKU1190,201508,8/17/2015,418680,0,0
SKU1190,201509,8/24/2015,362610,0,0
SKU1190,201509,8/31/2015,398340,0,0
SKU1190,201509,9/7/2015,476370,0,0
SKU1190,201509,9/14/2015,259200,0,0
SKU1190,201509,9/21/2015,989820,0,0
SKU1190,201510,9/28/2015,242280,0,0
SKU1190,201510,10/5/2015,286740,0,0
SKU1190,201510,10/12/2015,289440,0,0
SKU1190,201510,10/19/2015,284310,0,0
SKU1190,201511,10/26/2015,213570,0,0
SKU1190,201511,11/2/2015,269370,0,0
SKU1190,201511,11/9/2015,331470,0,0
SKU1190,201511,11/16/2015,175410,0,0
SKU1190,201512,11/23/2015,250560,0,0
SKU1190,201512,11/30/2015,259740,0,0
SKU1190,201512,12/7/2015,360810,0,0
SKU1190,201512,12/14/2015,376470,0,0
SKU1190,201512,12/21/2015,341820,0,0
SKU1190,201512,12/28/2015,1101420,0,0
SKU1190,201601,1/4/2016,895950,0,0
SKU1190,201601,1/11/2016,300780,0,0
SKU1190,201601,1/18/2016,88740,0,0
SKU1190,201601,1/25/2016,115650,0,0
SKU1190,201602,2/1/2016,254790,0,0
SKU1190,201602,2/8/2016,289530,0,0
SKU1190,201602,2/15/2016,317700,0,0
SKU1190,201602,2/22/2016,312660,0,0
SKU1190,201603,2/29/2016,376110,0,0
SKU1190,201603,3/7/2016,233550,0,0
SKU1190,201603,3/14/2016,430650,0,0
SKU1190,201603,3/21/2016,311760,0,0
SKU1190,201603,3/28/2016,284400,0,0
SKU1190,201604,4/4/2016,414810,0,0
SKU1190,201604,4/11/2016,354780,0,0
SKU1190,201604,4/18/2016,349470,0,0
SKU1190,201604,4/25/2016,246150,0,0
SKU1190,201605,5/2/2016,546210,0,0
SKU1190,201605,5/9/2016,371610,0,0
SKU1190,201605,5/16/2016,398250,0,0
SKU1190,201605,5/23/2016,362250,0,0
SKU1190,201606,5/30/2016,503010,0,0
SKU1190,201606,6/6/2016,606240,0,0
SKU1190,201606,6/13/2016,475830,0,0
SKU1190,201606,6/20/2016,652860,0,0
SKU1190,201606,6/27/2016,416340,0,0
SKU1190,201607,7/4/2016,424080,0,0
SKU1190,201607,7/11/2016,391950,0,0
SKU1190,201607,7/18/2016,450900,0,0
SKU1190,201607,7/25/2016,435060,0,0
SKU1190,201608,8/1/2016,546570,0,0
SKU1190,201608,8/8/2016,431280,0,0
SKU1190,201608,8/15/2016,340290,0,0
SKU1190,201608,8/22/2016,723600,0,0
SKU1190,201609,8/29/2016,505620,0,0
SKU1190,201609,9/5/2016,410400,0,0
SKU1190,201609,9/12/2016,449100,0,0
SKU1190,201609,9/19/2016,357840,0,0
SKU1190,201609,9/26/2016,623160,0,0
SKU1190,201610,10/3/2016,358380,0,0
SKU1190,201610,10/10/2016,409320,0,0
SKU1190,201610,10/17/2016,385110,0,0
SKU1190,201610,10/24/2016,479430,0,0
SKU1190,201611,10/31/2016,194580,0,0
SKU1190,201611,11/7/2016,379350,0,0
SKU1190,201611,11/14/2016,343530,0,0
SKU1190,201611,11/21/2016,395280,0,0
SKU1190,201612,11/28/2016,348750,0,0
SKU1190,201612,12/5/2016,453960,0,0
SKU1190,201612,12/12/2016,801270,0,0
SKU1190,201612,12/19/2016,1135170,0,0
SKU1190,201612,12/26/2016,420930,86490,43290
SKU1190,201701,1/2/2017,381780,471690,427590
SKU1190,201701,1/9/2017,442080,425880,415710
SKU1190,201701,1/16/2017,322290,437310,389160
SKU1190,201701,1/23/2017,238320,392040,390870
SKU1190,201702,1/30/2017,423180,426960,377460
SKU1190,201702,2/6/2017,313740,370440,326160
SKU1190,201702,2/13/2017,293670,470970,465750
SKU1190,201702,2/20/2017,388890,328140,327510
SKU1190,201703,2/27/2017,387450,512370,507510
SKU1190,201703,3/6/2017,348300,338760,333720
SKU1190,201703,3/13/2017,330480,283410,281610
SKU1190,201703,3/20/2017,432180,587700,544950
SKU1190,201703,3/27/2017,388620,704880,660690
SKU1190,201704,4/3/2017,652860,457020,451440
SKU1190,201704,4/10/2017,432810,427770,422370
SKU1190,201704,4/17/2017,269550,358830,357210
SKU1190,201704,4/24/2017,410040,450090,444240
SKU1190,201705,5/1/2017,387270,473130,468720
SKU1190,201705,5/8/2017,504630,461250,460710
SKU1190,201705,5/15/2017,390240,469260,467640
SKU1190,201705,5/22/2017,456300,689760,684180
SKU1190,201706,5/29/2017,482940,351720,346860
SKU1190,201706,6/5/2017,484380,464400,460620
SKU1190,201706,6/12/2017,421110,699930,685530
SKU1190,201706,6/19/2017,512460,589050,539820
SKU1190,201706,6/26/2017,536850,624420,617400
SKU1190,201707,7/3/2017,301500,374130,322470
SKU1190,201707,7/10/2017,484830,533070,531900
SKU1190,201707,7/17/2017,429480,397260,393030
SKU1190,201707,7/24/2017,516330,609660,603000
SKU1190,201708,7/31/2017,612720,635220,627840
SKU1190,201708,8/7/2017,461430,485640,460800
SKU1190,201708,8/14/2017,448380,564120,561510
SKU1190,201708,8/21/2017,469890,547380,545490
SKU1190,201709,8/28/2017,553680,769770,768600
SKU1190,201709,9/4/2017,525780,426870,414630
SKU1190,201709,9/11/2017,429390,391770,389610
SKU1190,201709,9/18/2017,297450,383850,378360
SKU1190,201709,9/25/2017,241380,499230,456930
SKU1190,201710,10/2/2017,544050,463770,422550
SKU1190,201710,10/9/2017,414090,392940,392220
SKU1190,201710,10/16/2017,213210,311130,270720
SKU1190,201710,10/23/2017,372870,485190,445050
SKU1190,201711,10/30/2017,402660,530820,490500
SKU1190,201711,11/6/2017,400320,429840,388620
SKU1190,201711,11/13/2017,413010,606780,544680
SKU1190,201711,11/20/2017,303390,290610,289620
SKU1190,201712,11/27/2017,457110,674280,624240
SKU1190,201712,12/4/2017,544860,465750,464580
SKU1190,201712,12/11/2017,380070,599130,598140
SKU1190,201712,12/18/2017,495720,551970,548550
SKU1190,201712,12/25/2017,441180,459180,404730
SKU1190,201801,1/1/2018,406260,460350,403740
SKU1190,201801,1/8/2018,530640,695250,645480
SKU1190,201801,1/15/2018,539910,557010,489420
SKU1190,201801,1/22/2018,481770,697860,638550
SKU1190,201802,1/29/2018,580950,712980,606510
SKU1190,201802,2/5/2018,514080,422370,422010
SKU1190,201802,2/12/2018,366210,424710,423630
SKU1190,201802,2/19/2018,391320,453780,453420
SKU1190,201803,2/26/2018,411210,580950,579060
SKU1190,201803,3/5/2018,605160,540720,538830
SKU1190,201803,3/12/2018,298080,421380,378360
SKU1190,201803,3/19/2018,437580,448110,447210
SKU1190,201803,3/26/2018,348300,559620,558000
SKU1190,201804,4/2/2018,602280,583290,540000
SKU1190,201804,4/9/2018,378180,339750,337590
SKU1190,201804,4/16/2018,411570,403380,403200
SKU1190,201804,4/23/2018,348480,419940,417780
SKU1190,201805,4/30/2018,427410,572760,571950
SKU1190,201805,5/7/2018,487890,550890,550710
SKU1190,201805,5/14/2018,415170,476370,472320
SKU1190,201805,5/21/2018,597510,683370,665820
SKU1190,201806,5/28/2018,440550,433800,433080
SKU1190,201806,6/4/2018,318600,510840,509400
SKU1190,201806,6/11/2018,652410,576990,575010
SKU1190,201806,6/18/2018,518040,561330,559800
SKU1190,201806,6/25/2018,419130,534780,533340
SKU1190,201807,7/2/2018,542250,489060,488340
SKU1190,201807,7/9/2018,401670,424710,424260
SKU1190,201807,7/16/2018,483300,525420,523530
SKU1190,201807,7/23/2018,454410,573300,572850
SKU1190,201808,7/30/2018,639900,616140,615600
SKU1190,201808,8/6/2018,413550,409500,408510
SKU1190,201808,8/13/2018,497070,520920,520110
SKU1190,201808,8/20/2018,475290,634860,634410
SKU1190,201809,8/27/2018,604530,625770,624600
SKU1190,201809,9/3/2018,364320,368640,367380
SKU1190,201809,9/10/2018,408960,448110,447030
SKU1190,201809,9/17/2018,350910,346320,345330
SKU1190,201809,9/24/2018,414180,506790,505620
SKU1190,201810,10/1/2018,376290,400590,399510
SKU1190,201810,10/8/2018,374040,351990,351360
SKU1190,201810,10/15/2018,356490,391410,390960
SKU1190,201810,10/22/2018,292860,374490,374220
SKU1190,201811,10/29/2018,376110,387270,386280
SKU1190,201811,11/5/2018,378720,416430,415350
SKU1190,201811,11/12/2018,452610,562230,561510
SKU1190,201811,11/19/2018,275130,321120,319860
SKU1190,201812,11/26/2018,677610,693180,678240
SKU1190,201812,12/3/2018,441720,729630,728190
SKU1190,201812,12/10/2018,642420,458910,453870
SKU1190,201812,12/17/2018,521550,759690,757440
SKU1190,201812,12/24/2018,385650,106110,105660
SKU1190,201901,12/31/2018,308520,643680,521190
SKU1190,201901,1/7/2019,591570,698670,655470
SKU1190,201901,1/14/2019,474930,499770,498690
SKU1190,201901,1/21/2019,464040,509850,490770
SKU1190,201902,1/28/2019,332460,455760,454860
SKU1190,201902,2/4/2019,535500,542250,541260
SKU1190,201902,2/11/2019,480420,506340,504720
SKU1190,201902,2/18/2019,338310,327690,326610
SKU1190,201903,2/25/2019,327690,381420,380250
SKU1190,201903,3/4/2019,510210,512730,512640
SKU1190,201903,3/11/2019,466470,461430,459630
SKU1190,201903,3/18/2019,362880,414900,412920
SKU1190,201903,3/25/2019,428670,520200,519300
SKU1190,201904,4/1/2019,446940,565560,564390
SKU1190,201904,4/8/2019,595980,523170,466200
SKU1190,201904,4/15/2019,455670,503190,502650
SKU1190,201904,4/22/2019,256320,338040,293400
SKU1190,201905,4/29/2019,429210,458100,457380
SKU1190,201905,5/6/2019,396000,541170,540000
SKU1190,201905,5/13/2019,547290,585540,542430
SKU1190,201905,5/20/2019,416700,507600,463770
SKU1190,201906,5/27/2019,372780,470610,469710
SKU1190,201906,6/3/2019,486810,558810,500760
SKU1190,201906,6/10/2019,489780,599940,536940
SKU1190,201906,6/17/2019,547740,552600,543960
SKU1190,201906,6/24/2019,470430,687510,686610
SKU1190,201907,7/1/2019,478170,350460,348660
SKU1190,201907,7/8/2019,440460,493920,485280
SKU1190,201907,7/15/2019,481680,503550,500670
SKU1190,201907,7/22/2019,381330,420210,418860
SKU1190,201908,7/29/2019,524520,639810,637920
SKU1190,201908,8/5/2019,571860,478710,475740
SKU1190,201908,8/12/2019,486180,484560,483390
SKU1190,201908,8/19/2019,438930,585540,584100
SKU1191,201501,1/5/2015,444600,0,0
SKU1191,201501,1/12/2015,323100,0,0
SKU1191,201501,1/19/2015,370890,0,0
SKU1191,201502,1/26/2015,237420,0,0
SKU1191,201502,2/2/2015,292050,0,0
SKU1191,201502,2/9/2015,209880,0,0
SKU1191,201502,2/16/2015,278100,0,0
SKU1191,201503,2/23/2015,228600,0,0
SKU1191,201503,3/2/2015,237600,0,0
SKU1191,201503,3/9/2015,299340,0,0
SKU1191,201503,3/16/2015,227880,0,0
SKU1191,201503,3/23/2015,209430,0,0
SKU1191,201504,3/30/2015,337140,0,0
SKU1191,201504,4/6/2015,251640,0,0
SKU1191,201504,4/13/2015,283860,0,0
SKU1191,201504,4/20/2015,251910,0,0
SKU1191,201505,4/27/2015,192780,0,0
SKU1191,201505,5/4/2015,334350,0,0
SKU1191,201505,5/11/2015,224190,0,0
SKU1191,201505,5/18/2015,247140,0,0
SKU1191,201506,5/25/2015,290610,0,0
SKU1191,201506,6/1/2015,350460,0,0
SKU1191,201506,6/8/2015,299610,0,0
SKU1191,201506,6/15/2015,319950,0,0
SKU1191,201506,6/22/2015,283410,0,0
SKU1191,201507,6/29/2015,317430,0,0
SKU1191,201507,7/6/2015,355860,0,0
SKU1191,201507,7/13/2015,287820,0,0
SKU1191,201507,7/20/2015,337860,0,0
SKU1191,201508,7/27/2015,258030,0,0
SKU1191,201508,8/3/2015,287730,0,0
SKU1191,201508,8/10/2015,307260,0,0
SKU1191,201508,8/17/2015,343890,0,0
SKU1191,201509,8/24/2015,293400,0,0
SKU1191,201509,8/31/2015,308340,0,0
SKU1191,201509,9/7/2015,350100,0,0
SKU1191,201509,9/14/2015,231840,0,0
SKU1191,201509,9/21/2015,734040,0,0
SKU1191,201510,9/28/2015,233730,0,0
SKU1191,201510,10/5/2015,184950,0,0
SKU1191,201510,10/12/2015,170550,0,0
SKU1191,201510,10/19/2015,321030,0,0
SKU1191,201511,10/26/2015,190980,0,0
SKU1191,201511,11/2/2015,216810,0,0
SKU1191,201511,11/9/2015,180990,0,0
SKU1191,201511,11/16/2015,207270,0,0
SKU1191,201512,11/23/2015,174150,0,0
SKU1191,201512,11/30/2015,248580,0,0
SKU1191,201512,12/7/2015,299430,0,0
SKU1191,201512,12/14/2015,313920,0,0
SKU1191,201512,12/21/2015,301320,0,0
SKU1191,201512,12/28/2015,905220,0,0
SKU1191,201601,1/4/2016,637560,0,0
SKU1191,201601,1/11/2016,172890,0,0
SKU1191,201601,1/18/2016,80910,0,0
SKU1191,201601,1/25/2016,71550,0,0
SKU1191,201602,2/1/2016,223110,0,0
SKU1191,201602,2/8/2016,230940,0,0
SKU1191,201602,2/15/2016,211230,0,0
SKU1191,201602,2/22/2016,282510,0,0
SKU1191,201603,2/29/2016,270180,0,0
SKU1191,201603,3/7/2016,221490,0,0
SKU1191,201603,3/14/2016,344520,0,0
SKU1191,201603,3/21/2016,218970,0,0
SKU1191,201603,3/28/2016,168390,0,0
SKU1191,201604,4/4/2016,352440,0,0
SKU1191,201604,4/11/2016,318600,0,0
SKU1191,201604,4/18/2016,254250,0,0
SKU1191,201604,4/25/2016,286470,0,0
SKU1191,201605,5/2/2016,449820,0,0
SKU1191,201605,5/9/2016,266310,0,0
SKU1191,201605,5/16/2016,255150,0,0
SKU1191,201605,5/23/2016,403740,0,0
SKU1191,201606,5/30/2016,279990,0,0
SKU1191,201606,6/6/2016,508230,0,0
SKU1191,201606,6/13/2016,363060,0,0
SKU1191,201606,6/20/2016,394740,0,0
SKU1191,201606,6/27/2016,254430,0,0
SKU1191,201607,7/4/2016,462780,0,0
SKU1191,201607,7/11/2016,313560,0,0
SKU1191,201607,7/18/2016,287190,0,0
SKU1191,201607,7/25/2016,373140,0,0
SKU1191,201608,8/1/2016,448650,0,0
SKU1191,201608,8/8/2016,262800,0,0
SKU1191,201608,8/15/2016,286020,0,0
SKU1191,201608,8/22/2016,446760,0,0
SKU1191,201609,8/29/2016,341280,0,0
SKU1191,201609,9/5/2016,355050,0,0
SKU1191,201609,9/12/2016,347400,0,0
SKU1191,201609,9/19/2016,355860,0,0
SKU1191,201609,9/26/2016,468540,0,0
SKU1191,201610,10/3/2016,335610,0,0
SKU1191,201610,10/10/2016,336870,0,0
SKU1191,201610,10/17/2016,283680,0,0
SKU1191,201610,10/24/2016,293400,0,0
SKU1191,201611,10/31/2016,188280,0,0
SKU1191,201611,11/7/2016,300690,0,0
SKU1191,201611,11/14/2016,292140,0,0
SKU1191,201611,11/21/2016,320400,0,0
SKU1191,201612,11/28/2016,319590,0,0
SKU1191,201612,12/5/2016,372420,0,0
SKU1191,201612,12/12/2016,599580,0,0
SKU1191,201612,12/19/2016,652680,0,0
SKU1191,201612,12/26/2016,576720,67500,33750
SKU1191,201701,1/2/2017,255420,295920,260910
SKU1191,201701,1/9/2017,318420,325620,316710
SKU1191,201701,1/16/2017,313650,399240,363960
SKU1191,201701,1/23/2017,131850,195930,194850
SKU1191,201702,1/30/2017,302220,279180,272880
SKU1191,201702,2/6/2017,178650,276480,240840
SKU1191,201702,2/13/2017,256500,380520,378990
SKU1191,201702,2/20/2017,290610,231660,226980
SKU1191,201703,2/27/2017,310410,388620,387900
SKU1191,201703,3/6/2017,324000,307710,304110
SKU1191,201703,3/13/2017,254160,270270,263700
SKU1191,201703,3/20/2017,398340,485550,452700
SKU1191,201703,3/27/2017,179010,466830,435960
SKU1191,201704,4/3/2017,585450,383310,379170
SKU1191,201704,4/10/2017,336960,335340,334620
SKU1191,201704,4/17/2017,245790,322200,320760
SKU1191,201704,4/24/2017,303750,338040,333630
SKU1191,201705,5/1/2017,248580,311130,310230
SKU1191,201705,5/8/2017,387360,364140,359730
SKU1191,201705,5/15/2017,281700,324000,321390
SKU1191,201705,5/22/2017,313110,520290,512910
SKU1191,201706,5/29/2017,383670,304290,299160
SKU1191,201706,6/5/2017,416880,346140,343440
SKU1191,201706,6/12/2017,311040,508320,502830
SKU1191,201706,6/19/2017,358650,448830,414630
SKU1191,201706,6/26/2017,396270,540000,492120
SKU1191,201707,7/3/2017,272520,241650,203400
SKU1191,201707,7/10/2017,359190,445230,444960
SKU1191,201707,7/17/2017,333090,306270,300690
SKU1191,201707,7/24/2017,348120,412650,411660
SKU1191,201708,7/31/2017,450990,421380,420120
SKU1191,201708,8/7/2017,344520,397170,369180
SKU1191,201708,8/14/2017,283680,357480,355770
SKU1191,201708,8/21/2017,371430,505440,468720
SKU1191,201709,8/28/2017,383310,516060,515250
SKU1191,201709,9/4/2017,400050,343440,337050
SKU1191,201709,9/11/2017,314640,344430,342540
SKU1191,201709,9/18/2017,251100,257310,252360
SKU1191,201709,9/25/2017,231840,435960,403470
SKU1191,201710,10/2/2017,458820,393210,359370
SKU1191,201710,10/9/2017,257490,250470,249570
SKU1191,201710,10/16/2017,254430,299700,266490
SKU1191,201710,10/23/2017,182160,281160,249120
SKU1191,201711,10/30/2017,310500,416970,384840
SKU1191,201711,11/6/2017,295020,315360,281790
SKU1191,201711,11/13/2017,326250,510750,461070
SKU1191,201711,11/20/2017,279990,227340,226170
SKU1191,201712,11/27/2017,400230,573930,535050
SKU1191,201712,12/4/2017,414000,318960,318510
SKU1191,201712,12/11/2017,337050,495720,495180
SKU1191,201712,12/18/2017,360990,346590,343620
SKU1191,201712,12/25/2017,297180,422370,376200
SKU1191,201801,1/1/2018,353610,342540,303840
SKU1191,201801,1/8/2018,412650,546480,504450
SKU1191,201801,1/15/2018,477810,482580,436680
SKU1191,201801,1/22/2018,383760,558540,511560
SKU1191,201802,1/29/2018,429480,521820,432990
SKU1191,201802,2/5/2018,392310,300150,299970
SKU1191,201802,2/12/2018,258660,314730,313470
SKU1191,201802,2/19/2018,319680,365580,365220
SKU1191,201803,2/26/2018,294120,427230,425070
SKU1191,201803,3/5/2018,427320,378810,377190
SKU1191,201803,3/12/2018,224190,326970,293760
SKU1191,201803,3/19/2018,322740,320490,319500
SKU1191,201803,3/26/2018,333900,431190,430020
SKU1191,201804,4/2/2018,397350,407790,373770
SKU1191,201804,4/9/2018,294030,264420,264060
SKU1191,201804,4/16/2018,302670,281430,281250
SKU1191,201804,4/23/2018,234270,342180,340560
SKU1191,201805,4/30/2018,349560,455490,454950
SKU1191,201805,5/7/2018,380970,487080,486090
SKU1191,201805,5/14/2018,345870,298710,297090
SKU1191,201805,5/21/2018,405990,545760,527670
SKU1191,201806,5/28/2018,363420,397800,393750
SKU1191,201806,6/4/2018,306540,403740,403380
SKU1191,201806,6/11/2018,511380,449100,448830
